#{"t_start": 1746485342.0149567, "env_id": "None"}
r,l,t
190.952075,467,1041.330198
518.943196,2081,1074.358526
-182.081703,206,1076.17825
270.959411,513,1097.749569
85.438896,212,1100.309923
-54.295532,167,1101.302497
-333.483962,1255,1111.321338
17.758573,654,1133.195777
93.137096,157,1134.799319
-54.658964,157,1135.951737
4.204303,1,1136.149862
-1815.933789,1961,1165.920554
-499.431805,1120,1173.110157
-3715.925203,1606,1200.695819
120.059234,233,1202.829115
-1345.007433,704,1225.211113
40.703159,284,1226.838737
69.835915,946,1233.303166
7.616292,1,1233.509269
9.28573,1,1233.694563
54.42787,168,1234.755782
157.676044,754,1257.183537
6.787258,1,1257.378327
190.437839,293,1259.614095
-2115.620183,1013,1266.038736
-286.875899,357,1270.259526
8.100938,1,1270.457738
-100.553482,126,1289.269863
4.47527,187,1290.828875
6.163281,1,1291.014882
97.24073,182,1292.300273
-781.058876,1023,1298.66795
50.326663,67,1299.219428
59.716693,762,1321.290919
69.099029,367,1324.487379
-740.989283,329,1327.39295
5.378472,1,1327.584092
-15.23619,509,1331.317952
64.938664,435,1334.813263
136.409902,230,1352.925251
202.972022,1017,1360.418604
24.952916,190,1362.400876
346.71851,1018,1386.356862
163.422003,376,1388.720849
44.043151,200,1390.364729
8.119534,1,1390.561833
100.265173,1182,1399.22754
44.124033,486,1420.671272
-241.575449,397,1423.769831
-115.800965,509,1427.741821
-29.227395,343,1430.361073
32.006249,417,1433.979856
74.82032,324,1453.278247
111.156397,186,1454.470938
-824.255542,906,1460.766244
7.171559,1,1460.952955
-24.195779,160,1461.912001
428.703934,1158,1486.848661
23.149132,85,1487.458561
-63.923721,378,1490.251384
-229.329674,143,1491.917024
74.183664,220,1494.519354
338.506208,241,1496.580705
406.801085,775,1518.983442
767.694258,642,1524.332439
177.169592,906,1530.731682
476.302527,456,1551.588048
5.778241,1,1551.76832
4.241586,1,1551.935308
-867.088892,983,1559.754229
-93.535509,229,1561.400874
-1408.05247,1491,1590.040919
-886.446924,1053,1614.280014
336.442155,224,1616.01341
459.740045,1477,1626.537552
195.370504,239,1628.318776
6.482767,1,1628.518443
-384.067913,655,1651.46859
417.643971,996,1659.437178
41.636175,343,1662.29962
-476.028724,766,1685.157482
5.823785,1,1685.353347
7.857128,45,1685.775229
352.852759,932,1691.974563
297.104682,583,1712.372902
-81.212193,296,1714.321721
49.832831,322,1716.363872
31.196527,216,1718.331619
71.012693,113,1719.473964
-1121.976099,2454,1752.838637
869.300588,976,1776.25868
-480.95702,505,1779.223417
14.731048,127,1780.120974
34.984951,268,1782.256563
7.577882,1,1782.452592
-646.545694,1133,1807.578123
800.025561,1001,1814.792304
4.448421,1,1814.977725
1.127742,173,1816.402169
178.583524,615,1837.463248
-261.684988,669,1841.613327
-290.093516,898,1848.518552
-348.375122,891,1872.066817
6.368348,1,1872.25964
756.218034,753,1877.203915
400.867187,809,1901.208241
-13.075493,128,1902.543264
124.481073,265,1904.201957
6.035724,1,1904.389466
634.31035,720,1909.926805
868.020339,1291,1935.163768
238.358597,176,1936.691279
-245.178346,165,1937.805999
53.376872,359,1940.438846
318.426936,426,1943.791692
500.213974,909,1966.237316
865.787947,962,1973.499417
779.694586,324,1976.084011
-419.494412,357,1995.6617
-2131.74278,1129,2003.925771
462.155628,423,2007.26823
7.548758,1,2007.452722
148.453516,336,2009.586755
46.92063,75,2027.646927
-1106.580953,1199,2035.380659
133.716092,164,2036.360989
44.042302,473,2039.235358
680.572267,1537,2067.632459
347.549154,163,2069.033782
1609.260112,1024,2093.223952
-269.477373,211,2094.562922
1503.403262,1578,2122.955378
196.061937,1085,2130.687151
8.362199,1,2130.876756
-1073.50585,794,2152.30195
582.845693,480,2155.986089
77.683292,338,2158.723456
1208.045787,951,2165.702358
312.357449,749,2187.605728
138.037756,1513,2199.23384
479.039213,522,2222.176302
525.346836,1183,2229.742579
8.937382,1,2229.937061
1368.942498,962,2253.646576
427.118319,1057,2259.940413
-213.139327,375,2262.332665
361.611592,213,2280.927714
-2848.383149,2111,2310.706822
605.456614,487,2314.072416
1779.657133,1002,2320.83695
1209.402902,1234,2345.924455
1162.161864,801,2351.443249
973.185304,618,2372.270773
395.064678,228,2374.03767
120.22601,297,2375.773934
1958.67008,1305,2400.74189
-1075.788417,1295,2408.671139
-49.82539,242,2410.716957
122.28177,558,2431.789466
9.214111,1,2432.000618
-2192.435905,1294,2440.468106
1133.729837,555,2444.11869
81.003721,223,2462.724658
-888.89876,772,2469.033983
7.693111,1,2469.254392
975.375082,661,2473.700715
9.018986,1,2473.890478
-275.414337,1826,2504.371401
-2030.194736,1549,2534.66516
1320.071341,1325,2559.311802
105.834369,148,2560.715556
139.578759,118,2561.874397
-342.063553,434,2564.730934
7.290729,1,2564.914551
1452.913531,1107,2571.81171
487.361936,535,2592.02794
1931.865649,863,2597.813857
174.33541,1132,2621.489293
-30.65981,171,2622.5851
200.005948,264,2624.738349
-1663.963144,396,2627.487735
-249.293236,426,2630.278224
1544.163484,1128,2654.289722
63.329712,88,2654.937535
313.771537,204,2656.205947
382.823321,434,2658.855543
8.135974,1,2659.039394
1387.892689,784,2681.51501
1409.622842,829,2687.265957
-19.423812,228,2688.921607
7.780672,1,2689.11092
1946.849413,1259,2713.545701
794.137701,1120,2720.252976
-855.82554,1195,2745.618793
-3964.341821,1755,2775.043455
6.681733,1,2775.231902
6.883604,1,2775.402493
1082.749225,521,2779.157443
688.91125,555,2783.102192
-119.761773,287,2785.15887
158.405081,609,2807.750911
1216.083714,556,2811.120991
1685.017769,999,2817.527934
102.476638,153,2837.435503
1187.985999,436,2840.858184
434.571141,280,2843.214261
384.501071,284,2845.249489
12.256504,52,2845.773644
111.799923,123,2846.691781
7.152534,1,2846.88701
-386.684596,368,2849.725361
1918.489234,834,2873.506739
9.170186,1,2873.706494
40.280067,455,2876.911004
-20.386554,346,2878.895456
5.450475,1,2879.11088
8.246041,1,2879.308523
290.491434,1886,2907.78972
771.558614,476,2910.226627
442.000894,236,2911.846432
478.960891,420,2930.713338
1859.905536,875,2935.756263
-5572.125682,2473,2968.268746
-11.659212,1295,2994.593936
914.966743,537,2998.073874
766.772568,695,3002.368688
392.893521,461,3022.955378
151.612581,135,3023.976779
-657.752908,1772,3052.889391
-11234.426073,1580,3063.118734
188.293194,124,3064.263142
-3.621687,269,3082.373118
423.891939,1258,3090.800226
618.163018,251,3092.908213
913.187001,717,3114.738423
2242.987211,1052,3122.001363
242.078777,358,3124.204594
1557.368307,828,3147.457712
-1780.501225,949,3153.54177
1191.101991,785,3177.187108
1078.790378,703,3182.423839
678.328944,542,3186.10001
841.172953,425,3189.120357
1867.445758,975,3212.410462
614.759449,265,3214.286271
108.820422,891,3220.107553
255.539437,743,3241.581698
29.17466,53,3242.067524
1303.791392,1083,3248.691643
1509.497227,590,3268.797695
934.369099,285,3272.113273
395.22847,493,3275.081721
-1189.049218,900,3281.072447
7.190639,1,3281.260343
-126.263403,1160,3306.234284
1327.967231,964,3312.41754
292.87671,144,3329.929884
1810.215922,913,3336.623258
916.982573,1048,3343.339545
263.210431,278,3361.465556
-159.112136,269,3362.918265
-1340.829249,868,3368.695333
3.524789,48,3369.455957
45.389177,97,3370.16943
1446.4559,452,3373.342084
1077.888714,506,3394.351809
830.731596,1438,3404.110507
3.561845,111,3404.822142
13.822297,64,3422.612312
2615.740205,738,3427.812912
185.212144,191,3429.168516
132.680969,84,3429.86432
-1823.334948,983,3437.039478
1091.329985,498,3457.957104
1040.885445,1091,3465.897947
129.39198,970,3491.254995
205.605867,84,3492.479745
8.256328,1,3492.702817
9.659509,1,3492.900432
158.143946,277,3494.470884
535.684419,252,3496.235826
352.772301,218,3497.989911
75.853737,230,3499.486165
401.960153,911,3521.958546
7.586504,1,3522.144532
-1645.800786,1760,3549.847454
47.449374,62,3550.748951
1312.386839,1244,3558.804572
1512.644858,530,3563.400497
576.763172,654,3585.226331
-7020.15086,1870,3616.063927
1255.662764,459,3619.402059
198.727185,1236,3645.286243
290.376682,338,3648.125728
7.779981,1,3648.31352
-660.097561,886,3653.681233
1879.969903,625,3657.772746
1829.470992,546,3679.03399
1365.371981,648,3683.219118
1584.969274,588,3688.403815
999.298448,219,3689.718294
8.851207,1,3689.892994
435.699869,327,3709.481716
-21.786465,87,3710.15676
432.739385,1441,3720.084115
897.528956,1159,3745.222139
5.762804,1,3745.440802
6.723441,1,3745.614174
264.865685,479,3749.42717
487.807731,193,3750.836992
1777.207683,668,3772.249865
1100.267697,371,3774.960428
3013.649393,1493,3785.557642
7.445856,1,3785.748701
1473.827844,1057,3810.5851
-10942.607984,1953,3840.113055
2803.092658,767,3845.202224
2245.736192,2023,3876.314691
2227.571647,1207,3901.864488
1500.980283,1249,3911.244724
293.076448,151,3930.216622
-999.003592,2326,3962.750507
319.864781,254,3964.346396
1402.836218,948,3970.529944
8.372085,1,3970.720397
284.57067,567,3992.703953
543.875901,987,4000.466209
-838.806487,1172,4025.083905
9.285133,1,4025.256147
87.337947,87,4025.958063
1591.441054,652,4029.855813
-14.891816,9,4030.095439
-4428.268643,911,4036.437118
2091.731224,1372,4063.366961
801.777816,343,4066.396596
252.699137,218,4067.71278
2725.021213,626,4089.230974
1613.762529,443,4092.731458
65.552996,71,4093.358502
684.448969,553,4097.24672
886.172106,243,4099.04735
1775.977055,524,4119.636263
233.328807,345,4121.662848
6.880621,1,4121.844813
878.377964,1520,4132.471695
264.206233,117,4152.104005
1130.483594,464,4156.38785
1211.448742,497,4160.737936
-973.271897,783,4165.438073
1033.728062,522,4187.092861
1074.335911,536,4191.220847
8.151583,1,4191.422308
1978.882173,637,4195.118131
-267.70497,863,4217.173358
1980.49452,479,4220.160441
1409.423179,446,4222.967665
671.706652,426,4226.019972
1487.016613,932,4248.550707
-5252.651757,962,4255.571372
8.81922,1,4255.756335
-290.086748,210,4257.336682
183.682304,129,4258.489232
746.798294,566,4279.738415
1126.107332,391,4282.126484
453.187092,876,4287.817293
5.467645,256,4290.093921
2677.357138,658,4312.083675
1652.361334,1365,4321.38422
502.27642,224,4322.844342
1733.956351,654,4344.017308
1027.629655,425,4347.638646
6.070135,100,4348.362667
23.956825,62,4348.903246
2461.634878,733,4354.504918
396.466686,175,4373.47847
1443.872131,333,4376.505477
-6381.777185,1379,4384.859894
6.580804,1,4385.045658
-9.471391,511,4406.924901
1493.881546,403,4409.652199
104.782928,333,4411.480367
2202.523211,595,4416.630731
-157.899149,352,4419.078662
1614.352312,743,4443.407916
1414.554382,838,4449.296871
8.429326,1,4449.487598
482.180082,206,4450.7956
3042.797877,876,4473.894287
35.947489,52,4474.394507
867.190256,310,4476.908623
2481.956111,524,4481.038545
115.522667,397,4483.693099
1644.586632,555,4505.360713
2942.115205,570,4510.511054
7.77519,1,4510.709251
3157.322069,749,4516.286592
-3344.528566,1309,4544.311151
762.223379,1545,4572.382828
49.587672,1240,4580.753257
435.920164,123,4583.189989
296.07484,171,4584.607282
2884.612325,546,4604.000525
1476.969038,1037,4610.991423
8.472911,1,4611.188862
146.828861,81,4612.159687
1989.663523,1283,4637.412095
2460.50828,687,4642.331452
2567.987717,802,4665.00612
168.129931,135,4666.008678
284.147718,138,4666.98571
1368.689736,1630,4696.489374
2744.405113,693,4701.413051
3469.330668,1485,4729.547272
519.171504,279,4731.760105
271.72692,100,4732.565596
1423.718064,307,4734.560477
-1291.246988,1187,4758.912583
1361.048868,429,4762.032516
8.611575,1,4762.229273
7.195547,1,4762.416165
3589.213088,738,4768.095457
27.491471,52,4768.681376
1744.610343,753,4773.699376
2254.69675,458,4795.16667
137.290509,86,4795.808965
2611.907631,1553,4805.847655
1116.329277,404,4826.105979
1623.738017,839,4832.22573
1464.085391,820,4838.198252
4092.16483,1034,4863.623678
2958.284307,748,4868.277766
1154.710912,404,4888.681654
808.303109,326,4891.317901
-4549.22129,1334,4899.482465
-764.296798,948,4922.912367
-350.772594,489,4926.022876
2592.730541,613,4930.208987
2651.330813,527,4951.147597
1373.935181,643,4955.512192
-3481.464298,1945,4986.450935
2636.644215,602,4990.587616
2865.619189,835,5012.945922
-43.282055,124,5013.875131
2012.216877,648,5019.682371
7.928785,1,5019.886134
1133.166828,383,5022.517839
2508.525423,604,5027.467315
2249.099825,470,5049.1978
1522.046602,876,5054.921797
69.233028,78,5055.54834
2317.177499,1330,5081.687209
1413.268004,1135,5089.075581
1538.61476,380,5108.894358
-2963.123428,1003,5116.379651
1591.086519,451,5119.591145
5.412569,1,5119.777291
740.054456,398,5123.808676
1623.0553,654,5144.436831
2275.088881,1199,5153.661548
4398.390517,861,5175.676114
-1155.594853,2397,5210.035406
2148.407746,767,5216.356794
1464.661207,408,5235.967258
740.233211,277,5237.668055
2115.321061,1495,5247.575274
2791.949118,1108,5272.89379
8.910743,1,5273.080564
2597.098193,951,5279.683451
3293.855365,647,5301.091382
226.445973,220,5302.388328
3102.263018,1127,5310.223882
7.569805,1,5310.414826
1960.912594,711,5333.300941
3838.921604,756,5338.512061
2528.4657,1198,5364.203046
7.827605,1,5364.396994
1942.460067,582,5368.459238
64.477391,90,5369.111889
1996.279443,800,5374.855085
308.826216,152,5375.789306
-3887.513619,1749,5404.393786
586.784179,1180,5428.920736
3169.938873,1590,5456.699393
2268.982919,683,5461.429207
27.192564,50,5461.898791
1614.089856,794,5467.370706
2903.087922,520,5487.823867
1603.555578,294,5489.842653
982.515143,297,5491.83735
972.501151,256,5493.878278
-684.09008,495,5496.861926
3138.804326,844,5519.045343
3097.5573,1035,5525.538991
1515.87905,432,5528.620124
3097.70169,979,5552.435101
-12805.430881,2653,5586.325475
4874.029254,1316,5612.59475
1421.956412,371,5615.247449
124.418434,383,5617.768567
8.854571,1,5617.964956
1776.001084,438,5620.551445
3344.33706,1322,5647.744648
2983.87378,793,5653.529184
-8.402369,5,5653.750069
762.565787,378,5674.112437
992.502111,1210,5682.758766
255.600413,121,5683.646892
3595.417473,2310,5714.836463
3098.676787,1295,5740.911773
82.480757,67,5741.505324
929.400684,451,5744.239499
2373.792486,510,5765.309221
3747.803434,665,5770.201632
1779.347959,1122,5778.902962
-11.507918,57,5779.420936
4020.675258,1229,5803.822436
3361.115978,1657,5831.802608
2848.27622,1561,5859.291167
5.243384,1,5859.498569
4470.824825,1104,5867.116656
-1564.522723,788,5888.941327
2627.159957,962,5894.930985
3080.410542,1064,5919.46789
1086.423565,238,5921.039868
2383.922031,617,5925.882335
6.129106,1,5926.074839
3791.452189,1131,5951.069354
4941.60199,1726,5964.231739
4082.38285,735,5986.050705
2976.9583,1010,5992.78088
5166.403411,1859,6021.053273
228.212829,962,6043.676958
2849.042417,538,6046.975631
1394.927654,2074,6077.695689
4396.39605,1281,6102.740624
1303.6368,330,6104.97099
-1009.574043,1636,6115.625074
1312.830616,383,6134.607627
2559.744724,1251,6143.292355
6072.149662,1549,6171.039949
3981.091203,618,6175.207079
4802.091349,1161,6199.239894
1546.756175,411,6202.744078
4.153067,192,6203.964727
2599.640228,1329,6230.098822
4639.744055,1102,6236.546361
4204.59492,1031,6261.805689
7.943177,1,6262.009158
612.184631,143,6262.90713
66.046754,63,6263.440003
1696.515825,373,6265.960577
3195.718541,1420,6295.704192
5091.547433,2020,6326.066229
8.222613,1,6326.254127
2871.649134,1271,6334.173732
2533.989802,2391,6384.080093
2052.820439,673,6388.366172
7.708705,1,6388.551314
6.356758,1,6388.718514
7700.324405,1570,6416.547678
3697.24994,1344,6426.903407
4090.900015,717,6448.383616
1742.563298,364,6450.438389
6.965794,1,6450.633674
1620.836207,329,6453.346494
2647.222396,1766,6481.261152
259.344155,96,6481.998971
5073.772539,1319,6507.161089
8.249027,1,6507.391828
805.222099,283,6509.27613
2571.694078,1205,6517.689363
3410.264886,1501,6544.882202
4053.844414,1615,6571.972995
2175.946173,766,6577.735413
4333.678295,1476,6606.897444
2024.205684,540,6610.622981
317.486734,100,6611.922565
3163.787986,588,6632.761807
5045.830439,885,6638.65396
8051.760486,1367,6664.019506
3520.763521,1164,6671.220269
5931.668414,2085,6702.801472
4563.614311,1207,6727.385983
5563.915829,1413,6753.922319
6670.642634,1455,6764.525252
1875.398415,730,6786.407753
4505.347809,1332,6795.252413
5245.286245,1219,6818.850478
2997.385585,855,6824.171642
5754.671171,1255,6851.030138
4512.57581,1102,6858.636643
-72.83692,115,6859.466446
3746.450965,1259,6886.170898
3375.484977,991,6911.938824
4399.630848,974,6918.580616
-5187.946936,1334,6945.766565
4082.348096,916,6952.14228
4977.893138,927,6976.568545
7.068978,1,6976.75543
3124.844608,691,6981.312143
222.261454,94,6982.338509
2030.63707,502,6985.87546
5368.699135,747,7007.889729
3429.021787,957,7013.957351
3437.20503,1884,7042.573492
8.859827,1,7042.777501
8.729393,1,7042.94894
464.086963,161,7044.213903
8.782174,1,7044.403777
1755.585597,703,7048.962593
3639.459864,928,7074.328891
4745.809647,1221,7083.389266
3397.991227,961,7106.008066
1316.549105,385,7109.060011
3232.185114,1540,7137.326648
5603.147941,855,7142.491705
2988.305353,1000,7165.692503
4938.349733,1225,7174.312746
5172.054867,832,7196.862394
7.802711,1,7197.053744
-0.000187,45,7197.488588
5305.210485,826,7203.532058
4532.910059,1371,7229.894887
4500.283725,715,7234.752194
2327.522145,1457,7261.270124
-375.636562,255,7262.913004
6.171771,1,7263.102307
7.954831,1,7263.272366
9711.618627,1765,7292.946137
3218.141672,582,7297.040315
-57.058309,127,7297.961703
3795.421365,781,7320.087001
378.680957,119,7320.907477
9.23216,1,7321.093242
1453.004422,296,7323.220374
802.490664,169,7324.608762
3695.577985,1258,7350.440496
1822.410105,870,7355.773495
4416.676397,736,7360.891699
6125.959301,1362,7386.020082
1318.551172,660,7390.369072
3294.029675,561,7411.65464
7878.575819,1385,7420.428742
2594.800284,383,7423.909649
8758.583054,1381,7449.365291
2301.497681,419,7452.459915
-819.470613,868,7475.228056
4290.57586,808,7480.360237
-419.832186,330,7482.161619
6018.232459,1146,7507.993622
3847.051429,764,7513.765696
6898.356102,1510,7542.176061
3748.29194,708,7546.473449
5552.819072,913,7569.700245
4438.200986,786,7574.882961
2821.479363,606,7578.475296
9488.840141,1681,7605.750997
4997.14492,2568,7655.882232
5092.973112,1078,7662.179907
6.609809,1,7662.387894
5786.55218,1169,7687.388053
6131.454143,1197,7695.598576
2790.490858,418,7698.346538
72.056613,72,7698.990908
2520.28319,435,7718.562709
3348.756304,601,7722.706018
3174.108146,656,7727.317613
7528.698035,1617,7754.345411
675.671042,617,7758.745385
1063.326629,294,7777.49453
5848.517663,1236,7785.422915
2665.475449,1021,7809.630106
4414.344606,895,7815.372804
607.413127,141,7816.705833
442.452089,181,7817.809068
3781.356108,669,7840.683329
4434.672106,745,7845.658248
1901.166171,423,7848.662967
8.094156,1,7848.846584
6310.163411,1125,7873.429217
9766.294745,1532,7883.715927
6667.671748,1540,7909.743385
7689.388538,1386,7934.892958
29.52411,52,7935.71018
3709.26603,668,7939.472189
5290.402541,1135,7964.677389
7697.40581,1692,7992.228436
9016.995998,1624,8003.435982
6878.479205,952,8026.399613
2946.709433,811,8031.499656
6.597587,1,8031.691203
1739.645133,352,8034.373233
7901.253463,1378,8059.210778
622.480485,181,8060.721779
6.340305,1,8060.90095
5630.779844,1568,8088.69118
4185.853163,1564,8115.720104
6.943489,1,8115.905913
7945.932216,1355,8125.918824
2294.192278,1117,8152.261652
9208.187974,1302,8178.116571
3155.209592,449,8180.964478
10393.82743,1707,8209.018325
3593.344049,611,8213.116075
6514.636585,1781,8242.079525
7.674905,1,8242.26471
7176.798403,924,8247.752844
6751.296279,1336,8273.43559
6123.69246,1343,8282.347476
7916.043646,1158,8306.443114
3089.455489,520,8309.582142
-2910.781987,993,8333.054308
7007.626708,1159,8340.882404
4804.965485,952,8365.685743
-2544.001287,662,8369.802753
3809.802908,499,8373.393447
-737.868734,690,8394.551705
9581.904806,1293,8402.278985
5454.654693,906,8425.820693
1767.769846,407,8428.403961
7.619636,1,8428.589633
3858.335083,740,8434.076614
7880.542406,1081,8459.63963
9284.568631,1495,8486.973679
10123.686573,1677,8497.984475
849.102948,350,8517.092281
5565.600123,781,8521.99955
217.359684,124,8522.901802
293.362378,105,8523.729578
6187.579342,858,8547.073384
3218.577733,541,8550.603939
7663.523439,1162,8558.562485
7412.63193,1305,8583.696865
4523.381789,968,8589.704644
8179.417175,1207,8614.76146
5146.103629,1344,8640.228611
7.216885,1,8640.404486
5050.620333,722,8645.794953
3914.294028,506,8649.01629
13086.012416,1806,8677.684916
8788.005537,1173,8702.887904
7467.876097,1592,8730.153608
12912.785383,1601,8739.996717
7291.61643,1131,8766.292832
10568.836451,1575,8793.246116
662.74202,156,8794.401116
7259.665146,964,8800.470098
8255.280171,1449,8826.88169
-27.57611,39,8827.302835
11263.932701,1713,8855.852503
1267.16765,770,8861.032506
13699.597782,1842,8889.826799
5254.880746,721,8894.5629
3684.484479,1004,8919.363747
6886.081828,846,8924.589576
3965.642054,738,8945.866496
1060.379237,329,8948.465135
7.351247,1,8948.651765
15.9884,83,8949.305795
9968.258866,2002,8979.986083
161.484167,73,8980.586358
8789.749711,1393,9006.653551
10449.343224,1429,9015.469377
10165.922642,1283,9039.943182
7.091799,1,9040.125465
10776.867357,1470,9068.572772
6822.156783,918,9074.810392
8096.899875,1021,9099.29755
3865.440488,633,9103.886682
7804.047953,1229,9112.118283
8442.232991,1284,9137.052707
5684.585574,713,9141.368557
11361.910286,1744,9168.164003
-12.371623,39,9168.565791
11952.443053,1898,9197.957668
544.852561,264,9199.588084
9391.112118,1251,9224.980478
9956.897438,1422,9250.637306
9506.700075,1187,9257.941848
7786.093068,1003,9282.176691
10295.587391,1374,9290.836877
11157.451624,1289,9316.265933
12808.408666,1689,9345.139274
7.058885,1,9345.323533
13097.851671,1591,9374.531064
13528.934988,1703,9385.247795
5232.3792,849,9407.871059
8847.327518,1452,9434.77424
7349.695147,977,9441.445454
5791.88181,905,9446.417967
7458.005112,1138,9471.750179
14225.518251,1918,9500.635368
6485.378866,841,9506.844634
7332.825912,777,9528.916295
5336.529025,1320,9537.152905
7.9784,1,9537.337668
8675.413366,1104,9561.595083
7780.405769,1033,9568.727384
12.428681,45,9569.187728
10315.312045,1480,9595.41187
12450.847362,1680,9622.553892
10841.309538,1430,9648.329417
4638.807493,1872,9677.707626
10236.157732,1252,9686.973746
2086.598298,1189,9712.741329
8946.980845,1156,9720.091109
13260.521918,1851,9748.605782
6078.057608,690,9769.502269
676.241709,158,9771.014108
9976.71525,1476,9780.204854
9936.884996,1322,9805.526269
8464.555716,1071,9830.113145
8548.73029,1266,9839.569347
7037.764899,780,9860.565757
8294.142217,1987,9889.730774
4976.742244,904,9895.800387
15049.136563,1796,9924.156124
440.171073,215,9925.67291
6564.180649,782,9930.874159
1294.95446,252,9949.887986
11510.081819,1527,9960.062111
8162.235262,858,9984.126752
6635.865412,695,9988.623875
6706.63004,746,9993.979136
10465.310064,1139,10021.012946
11152.860595,1235,10045.675505
12360.589493,1438,10054.936652
7508.67043,1139,10078.602247
9320.130388,1562,10104.834362
7.050078,1,10105.015762
12946.158423,1595,10115.140227
-18.559666,120,10116.422251
15472.052023,1750,10145.727211
18199.040339,1971,10175.236122
7.521989,1,10175.438247
7340.869775,1018,10199.840612
13456.018604,1609,10209.847654
12981.454457,1486,10236.132215
14706.64644,2041,10267.046504
5270.799288,694,10289.015456
17725.322921,1909,10301.410543
5435.389377,770,10325.890626
13936.283713,1523,10354.780606
16149.828243,1692,10365.073415
13469.661694,1668,10392.877769
529.070779,119,10393.748914
