#{"t_start": 1746485341.7237988, "env_id": "None"}
r,l,t
18094.830146,2104,10720.152784
18890.758301,2047,10751.3547
17469.002483,1785,10763.612957
4181.814589,611,10783.760334
15334.069864,2041,10811.477536
14604.183601,1925,10840.619479
10155.02213,3182,10879.326813
13102.568757,1378,10905.71984
15989.168564,1722,10934.623538
12294.089028,1751,10963.380401
13620.808315,2107,10993.437292
7.436891,1,10993.644602
18685.344908,2251,11025.347966
15768.92802,2256,11056.697725
13159.622394,1421,11065.071435
17560.775014,2162,11113.305911
8.786939,1,11113.522126
10629.69419,1294,11121.640509
15951.050003,1890,11149.972098
9243.68078,1147,11173.918233
9376.738476,1026,11180.797822
13373.721485,1232,11206.464005
7.507763,1,11206.660156
13324.543489,1591,11234.319983
17639.515023,1989,11266.870382
10737.580428,1358,11276.462823
9052.191789,1226,11302.094757
13122.109634,1985,11331.858575
11780.757007,1495,11341.869021
302.592192,274,11360.495456
13281.13198,1552,11370.197933
4331.969608,506,11389.963796
3867.760354,642,11394.71834
1915.172824,498,11398.0105
16273.580158,1668,11424.947932
15839.705448,1686,11453.032753
8.358103,1,11453.232577
13352.391542,1606,11479.555961
-0.878822,82,11480.236579
11636.558489,1255,11488.429119
7525.578881,896,11511.065157
15621.837488,1655,11522.217426
19377.931229,2247,11574.442444
19761.90155,2036,11603.548681
11576.369496,1182,11610.853085
17040.646919,2320,11642.114086
2234.036373,529,11663.265892
18393.419529,1668,11673.247012
8882.445161,948,11696.899929
10662.636681,1157,11703.66013
8.748452,1,11703.858796
10360.907455,1250,11728.712883
16375.503124,1834,11756.473671
11855.572661,1675,11784.015055
22162.031348,2627,11818.893104
192.090819,79,11819.576378
11048.020124,1295,11845.638975
8461.118347,1189,11853.649204
19623.756381,2480,11886.628929
8147.576465,1344,11912.84036
9420.904214,1200,11937.764564
467.992717,116,11938.658239
14351.96897,1571,11964.840137
13725.594956,1370,11973.8454
8.269266,1,11974.046318
15732.875583,1753,12002.436149
2111.967222,393,12005.360552
15311.495944,1310,12029.299802
324.547879,114,12030.087607
14286.803127,1468,12056.722623
14417.407988,1713,12067.000155
12308.880344,1208,12091.306306
7.981004,1,12091.510568
9604.643803,1384,12117.481931
6.796666,1,12117.675684
9719.399791,1140,12124.213838
8.315043,1,12124.408558
19148.932358,1889,12153.197091
20033.687504,2195,12186.642673
18486.674508,1819,12217.29283
7.44371,1,12217.5125
7.348097,1,12217.707449
19180.741376,1967,12246.908756
17321.215097,1913,12276.026563
15202.5288,1423,12301.378348
7.337168,1,12301.571616
15971.153019,1708,12329.817275
8.533144,1,12330.016225
10000.341931,1267,12337.470718
12349.548303,1493,12364.736272
8959.841685,1150,12390.975974
12344.636866,1569,12401.786968
14588.702472,1814,12430.317144
17953.573534,1968,12460.206653
12288.104947,2004,12492.152652
17373.267928,1857,12521.51557
7518.154598,931,12527.944309
15722.715329,1438,12554.446491
16354.527348,1491,12580.811656
6.641117,1,12581.035704
12854.60791,1304,12606.879501
54.162405,54,12607.397893
20307.450465,2743,12641.982749
20836.036668,1991,12671.702751
16154.488489,1518,12698.191006
18220.393336,1708,12710.226918
597.898329,152,12728.408767
6.267,1,12728.611406
28.764548,47,12729.080411
9210.040337,1070,12736.606654
9390.671962,1014,12759.688048
14826.284693,1249,12767.938455
45.128965,53,12768.49015
14895.635068,1506,12794.610718
12430.450196,1536,12821.801906
22247.284569,2008,12853.223038
5561.861934,574,12856.79679
18638.446673,1669,12884.103706
14121.011906,1321,12891.80492
10790.343729,1093,12915.851711
13211.228561,1410,12941.798173
17972.810102,1838,12970.946016
5567.259045,574,12974.240968
8.017292,1,12974.452999
4587.313341,551,12978.528078
7881.914421,1365,13003.612329
9780.717548,1230,13011.487126
28.053694,54,13012.01817
12378.299195,1449,13038.01834
21652.918648,2124,13070.093319
20562.270338,2213,13100.297617
7521.539431,972,13126.265518
5.126574,1,13126.517983
11047.110981,1080,13134.042298
18192.626939,1792,13164.57387
8.053673,1,13164.782921
7.51918,1,13164.967377
8.224845,1,13165.149948
4.565232,1,13165.333785
7300.644117,819,13170.85376
22895.222398,2107,13220.547942
15196.701521,1576,13231.200935
14460.190458,1622,13258.517331
19453.335427,1988,13288.141869
16019.814581,1542,13314.832395
19341.613533,1818,13342.847897
20938.885882,2145,13374.293856
7.437002,1,13374.504405
4639.943979,543,13378.055481
23581.60692,2662,13411.547277
16436.67396,1941,13440.473892
19632.416748,1848,13469.234138
13673.127296,1243,13493.912459
6.983158,1,13494.099468
8.163919,1,13494.278561
17281.343044,1530,13520.696706
18963.191978,1792,13532.231749
-34.106117,30,13532.610811
21051.272083,2022,13562.893555
5603.869524,602,13583.701241
20102.137084,2388,13616.957224
7966.382417,765,13621.850094
5823.921806,1529,13649.153966
24029.923742,2093,13678.521948
477.55884,143,13679.56192
67.095849,81,13680.28996
12739.260714,1184,13704.878936
22516.021296,2710,13738.905618
23251.917538,2143,13770.38151
16777.538811,1473,13796.783945
7.787198,1,13796.982617
17005.43915,1645,13824.874229
22706.275811,2043,13855.989608
19764.804118,2159,13887.218552
24530.303597,2019,13916.869291
23649.689644,2229,13948.562925
6.675226,1,13948.799149
20772.688575,1885,13977.999542
14286.960481,1400,13986.749103
19193.838667,1860,14016.289473
7.549503,1,14016.490939
6.929497,1,14016.677245
11557.992893,1361,14044.158981
22045.994377,2441,14076.421059
6.400843,1,14076.630323
25226.084241,2369,14108.894906
22277.511428,2009,14139.386719
7501.755317,909,14163.483112
13425.915416,1235,14170.920366
169.622351,144,14172.016104
21661.27813,1928,14201.633738
25952.913409,2522,14234.040507
18462.268022,1774,14262.338245
23764.73687,2108,14292.044728
23084.498497,2047,14322.414507
13564.667131,1091,14346.774234
25312.876627,2314,14378.938114
12954.747088,1269,14404.594488
24319.723408,2007,14435.005019
31747.028383,2697,14468.151262
6.694605,1,14468.364436
16709.87086,1475,14495.950986
14059.147529,1472,14505.784338
258.410928,96,14506.581905
22131.784549,2138,14536.571687
632.093572,271,14555.821033
11898.349936,1174,14563.871149
10940.598256,1045,14588.697328
12844.451512,1359,14598.208169
6.869232,1,14598.420212
30545.47795,2603,14649.963022
7.831748,1,14650.170569
2028.949877,414,14653.270538
24101.175601,3112,14690.273282
28111.165297,2811,14742.467648
19353.138501,1733,14769.596776
25423.980443,2180,14801.564381
5882.62858,747,14806.317523
30558.172607,2827,14841.065952
24224.973365,2203,14872.239409
13335.84262,1341,14898.529094
23084.956171,1908,14928.587646
766.402933,324,14930.577768
11505.236888,1166,14956.233538
128.481325,92,14958.069925
24633.73766,2377,14990.621549
21.858682,50,14991.135157
25393.199317,2055,15021.297494
5302.730538,617,15024.944417
21033.650042,2064,15054.435559
28224.571493,2873,15107.7087
27549.523034,2361,15140.30337
17168.525664,1374,15165.625847
30663.452303,2696,15199.088092
10428.339793,1023,15205.404723
27055.775276,2295,15237.146048
18670.435765,1635,15265.028714
7.109976,1,15265.244493
19873.239741,1670,15293.156111
16244.848847,1367,15319.606812
18137.267567,1606,15347.511707
4156.325715,503,15350.529272
22296.431018,2041,15380.980312
23323.834576,2010,15411.929616
26134.432519,2159,15442.416803
24766.051834,2480,15474.118509
27999.460025,2664,15509.206801
31242.163054,2917,15561.443914
76.012905,75,15562.094129
7.930957,1,15562.301511
11842.419291,1055,15568.865054
33549.414707,2660,15618.134317
35790.395739,3458,15657.186909
11227.738643,1079,15680.711653
21734.770358,1782,15710.43025
13682.354676,1244,15718.512782
30220.923584,2516,15769.509091
98.899602,79,15770.184794
32128.405269,2897,15805.038452
39895.021276,3753,15863.59078
15710.051316,1219,15871.323673
34.655717,59,15871.874125
31897.178757,2933,15922.508946
24644.761032,1978,15949.757565
36812.030422,3872,16004.195556
8.083499,1,16004.394592
7.372142,1,16004.581162
34541.579115,3958,16061.627977
13321.776767,1276,16069.278152
15792.94046,1343,16095.841747
753.569651,151,16096.913399
27661.915035,2071,16126.058806
32509.560495,2600,16158.272946
36708.036803,3109,16210.672402
9090.348787,1195,16218.109981
26059.110657,2057,16247.813487
23274.090472,1865,16275.773584
28702.771439,2675,16326.130917
31459.746533,2937,16360.742967
23464.723873,1680,16389.882938
35440.855769,3243,16425.195329
876.536609,169,16442.448303
18075.028731,1517,16451.189595
17339.434063,1335,16476.663455
30468.357907,2344,16506.980131
28749.894706,2227,16536.828279
34222.60927,2857,16587.916526
18384.427796,1374,16595.765509
40953.480356,3704,16651.743511
40293.568453,3881,16708.600451
28906.155778,2376,16739.86002
36978.82471,2986,16789.825839
37366.058977,2935,16823.719949
29328.756817,2562,16857.276506
33606.319298,2768,16907.220232
8.100711,1,16907.420722
42710.063884,3170,16944.750412
-30.283075,38,16945.177398
33162.506809,2862,16997.959092
14564.604081,1319,17006.980149
38676.284174,3122,17058.272585
40483.114125,3174,17095.975886
31482.438755,2400,17128.462936
-15.262639,61,17128.988316
34439.249625,2746,17178.922117
7.131721,1,17179.118613
6697.454373,739,17183.7791
27051.938906,2040,17212.541064
35324.680117,3171,17266.579233
1223.318468,290,17268.908438
36985.846785,3591,17326.833172
35173.034107,3314,17363.807244
5.925477,1,17364.013474
27288.384129,2116,17394.196879
41737.009011,3372,17448.673583
43560.82568,3546,17503.724364
36451.162568,2675,17535.638884
44261.811051,3520,17590.863064
10595.070955,1065,17597.267136
44106.978709,3954,17656.978174
38820.960852,2989,17708.006503
6.892101,1,17708.205062
36352.305608,2969,17742.708405
37466.370544,3629,17797.794992
44370.313179,3970,17856.181551
38388.71521,2926,17890.939673
39555.098162,3469,17947.927616
26277.975704,2074,17976.919462
4283.188649,550,17980.965218
46484.808581,3593,18035.068472
15244.103281,1858,18063.74529
41210.668657,3417,18102.754887
39338.413771,2912,18153.222723
39344.743968,2737,18186.734218
37135.34488,2931,18238.513477
49117.468057,4178,18299.769534
30656.88875,2393,18332.875468
5.310454,1,18333.105349
26016.103054,1879,18361.488611
46874.353091,4006,18418.777766
13669.611922,1080,18425.601715
39753.913975,2844,18476.76695
48360.061502,4168,18536.553021
32821.538337,2440,18569.651814
27823.994163,2074,18599.335735
51858.338086,3814,18655.843411
19517.881962,1932,18685.023103
52646.584896,5001,18748.774989
